CompanionKey,RespondentID,CompanionGroup,dwh_create_date
5821,140361,Family,2025-09-14 10:55:31.923000000
5822,140389,Friends,2025-09-14 10:55:31.923000000
5823,140390,Friends,2025-09-14 10:55:31.923000000
5824,140391,Family,2025-09-14 10:55:31.923000000
5825,140391,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5826,140391,Friends,2025-09-14 10:55:31.923000000
5827,140392,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5828,140392,Friends,2025-09-14 10:55:31.923000000
5829,140393,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5830,140393,Friends,2025-09-14 10:55:31.923000000
5831,140394,Friends,2025-09-14 10:55:31.923000000
5832,140395,Family,2025-09-14 10:55:31.923000000
5833,140395,Friends,2025-09-14 10:55:31.923000000
5834,140396,Friends,2025-09-14 10:55:31.923000000
5835,140397,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
5836,140397,Friends,2025-09-14 10:55:31.923000000
5837,140398,Family,2025-09-14 10:55:31.923000000
5838,140398,Friends,2025-09-14 10:55:31.923000000
5839,140399,Family,2025-09-14 10:55:31.923000000
5840,140399,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5841,140399,Friends,2025-09-14 10:55:31.923000000
5842,140400,Friends,2025-09-14 10:55:31.923000000
5843,140401,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5844,140401,Friends,2025-09-14 10:55:31.923000000
5845,140402,Friends,2025-09-14 10:55:31.923000000
5846,140407,Family,2025-09-14 10:55:31.923000000
5847,140407,Friends,2025-09-14 10:55:31.923000000
5848,140408,Friends,2025-09-14 10:55:31.923000000
5849,140409,Friends,2025-09-14 10:55:31.923000000
5850,140426,Family,2025-09-14 10:55:31.923000000
5851,140426,Friends,2025-09-14 10:55:31.923000000
5852,140432,Family,2025-09-14 10:55:31.923000000
5853,140432,Friends,2025-09-14 10:55:31.923000000
5854,140441,Friends,2025-09-14 10:55:31.923000000
5855,140480,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
5856,140480,Friends,2025-09-14 10:55:31.923000000
5857,140481,Friends,2025-09-14 10:55:31.923000000
5858,140482,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5859,140482,Friends,2025-09-14 10:55:31.923000000
5860,140483,Friends,2025-09-14 10:55:31.923000000
5861,140484,Family,2025-09-14 10:55:31.923000000
5862,140485,Family,2025-09-14 10:55:31.923000000
5863,140494,Friends,2025-09-14 10:55:31.923000000
5864,140509,Family,2025-09-14 10:55:31.923000000
5865,140510,Family,2025-09-14 10:55:31.923000000
5866,140511,Family,2025-09-14 10:55:31.923000000
5867,140563,Friends,2025-09-14 10:55:31.923000000
5868,140582,Family,2025-09-14 10:55:31.923000000
5869,140582,Friends,2025-09-14 10:55:31.923000000
5870,140583,Family,2025-09-14 10:55:31.923000000
5871,140583,Friends,2025-09-14 10:55:31.923000000
5872,140584,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
5873,140584,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5874,140584,Friends,2025-09-14 10:55:31.923000000
5875,140603,Alone,2025-09-14 10:55:31.923000000
5876,140604,Friends,2025-09-14 10:55:31.923000000
5877,140605,Family,2025-09-14 10:55:31.923000000
5878,140634,Friends,2025-09-14 10:55:31.923000000
5879,140634,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5880,140644,Friends,2025-09-14 10:55:31.923000000
5881,140644,Family,2025-09-14 10:55:31.923000000
5882,140659,Alone,2025-09-14 10:55:31.923000000
5883,140659,Family,2025-09-14 10:55:31.923000000
5884,140659,Friends,2025-09-14 10:55:31.923000000
5885,140668,Friends,2025-09-14 10:55:31.923000000
5886,140669,Family,2025-09-14 10:55:31.923000000
5887,140669,Friends,2025-09-14 10:55:31.923000000
5888,140670,Friends,2025-09-14 10:55:31.923000000
5889,140672,Friends,2025-09-14 10:55:31.923000000
5890,140673,Family,2025-09-14 10:55:31.923000000
5891,140673,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5892,140674,Friends,2025-09-14 10:55:31.923000000
5893,140674,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5894,140675,Family,2025-09-14 10:55:31.923000000
5895,140675,Friends,2025-09-14 10:55:31.923000000
5896,140676,Family,2025-09-14 10:55:31.923000000
5897,140676,Friends,2025-09-14 10:55:31.923000000
5898,140677,Family,2025-09-14 10:55:31.923000000
5899,140677,Friends,2025-09-14 10:55:31.923000000
5900,140678,Friends,2025-09-14 10:55:31.923000000
5901,140681,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5902,140683,Friends,2025-09-14 10:55:31.923000000
5903,140684,Friends,2025-09-14 10:55:31.923000000
5904,140685,Family,2025-09-14 10:55:31.923000000
5905,140685,Friends,2025-09-14 10:55:31.923000000
5906,140686,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5907,140686,Friends,2025-09-14 10:55:31.923000000
5908,140687,Friends,2025-09-14 10:55:31.923000000
5909,140688,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5910,140689,Friends,2025-09-14 10:55:31.923000000
5911,140690,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5912,140691,Friends,2025-09-14 10:55:31.923000000
5913,140692,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5914,140693,Friends,2025-09-14 10:55:31.923000000
5915,140694,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5916,140695,Friends,2025-09-14 10:55:31.923000000
5917,140696,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5918,140697,Friends,2025-09-14 10:55:31.923000000
5919,140698,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5920,140699,Friends,2025-09-14 10:55:31.923000000
5921,140700,Friends,2025-09-14 10:55:31.923000000
5922,140701,Family,2025-09-14 10:55:31.923000000
5923,140702,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5924,140703,Family,2025-09-14 10:55:31.923000000
5925,140704,Friends,2025-09-14 10:55:31.923000000
5926,140705,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5927,140706,Friends,2025-09-14 10:55:31.923000000
5928,140707,Friends,2025-09-14 10:55:31.923000000
5929,140709,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5930,140709,Friends,2025-09-14 10:55:31.923000000
5931,140714,Friends,2025-09-14 10:55:31.923000000
5932,140715,Friends,2025-09-14 10:55:31.923000000
5933,140717,Family,2025-09-14 10:55:31.923000000
5934,140717,Friends,2025-09-14 10:55:31.923000000
5935,140732,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5936,140732,Friends,2025-09-14 10:55:31.923000000
5937,140732,Family,2025-09-14 10:55:31.923000000
5938,140732,Alone,2025-09-14 10:55:31.923000000
5939,140733,Family,2025-09-14 10:55:31.923000000
5940,140733,Alone,2025-09-14 10:55:31.923000000
5941,140734,Friends,2025-09-14 10:55:31.923000000
5942,140735,Family,2025-09-14 10:55:31.923000000
5943,140735,Friends,2025-09-14 10:55:31.923000000
5944,140735,Alone,2025-09-14 10:55:31.923000000
5945,140735,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5946,140736,Friends,2025-09-14 10:55:31.923000000
5947,140736,Family,2025-09-14 10:55:31.923000000
5948,140737,Friends,2025-09-14 10:55:31.923000000
5949,140737,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5950,140743,Friends,2025-09-14 10:55:31.923000000
5951,140743,Family,2025-09-14 10:55:31.923000000
5952,140744,Friends,2025-09-14 10:55:31.923000000
5953,140744,Family,2025-09-14 10:55:31.923000000
5954,140745,Friends,2025-09-14 10:55:31.923000000
5955,140745,Family,2025-09-14 10:55:31.923000000
5956,140746,Friends,2025-09-14 10:55:31.923000000
5957,140747,Family,2025-09-14 10:55:31.923000000
5958,140747,Friends,2025-09-14 10:55:31.923000000
5959,140755,Friends,2025-09-14 10:55:31.923000000
5960,140771,Friends,2025-09-14 10:55:31.923000000
5961,140772,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5962,140772,Friends,2025-09-14 10:55:31.923000000
5963,140776,Alone,2025-09-14 10:55:31.923000000
5964,140776,Friends,2025-09-14 10:55:31.923000000
5965,140795,Family,2025-09-14 10:55:31.923000000
5966,140795,Friends,2025-09-14 10:55:31.923000000
5967,140845,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5968,140845,Friends,2025-09-14 10:55:31.923000000
5969,140845,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
5970,140862,Friends,2025-09-14 10:55:31.923000000
5971,140862,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
5972,141002,Friends,2025-09-14 10:55:31.923000000
5973,141141,Family,2025-09-14 10:55:31.923000000
5974,141141,Friends,2025-09-14 10:55:31.923000000
5975,141143,Family,2025-09-14 10:55:31.923000000
5976,141233,Alone,2025-09-14 10:55:31.923000000
5977,141233,Family,2025-09-14 10:55:31.923000000
5978,141269,Friends,2025-09-14 10:55:31.923000000
5979,141269,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5980,141270,Family,2025-09-14 10:55:31.923000000
5981,141271,Friends,2025-09-14 10:55:31.923000000
5982,141271,Family,2025-09-14 10:55:31.923000000
5983,141272,Friends,2025-09-14 10:55:31.923000000
5984,141273,Friends,2025-09-14 10:55:31.923000000
5985,141274,Friends,2025-09-14 10:55:31.923000000
5986,141275,Friends,2025-09-14 10:55:31.923000000
5987,141281,Friends,2025-09-14 10:55:31.923000000
5988,141282,Family,2025-09-14 10:55:31.923000000
5989,141282,Friends,2025-09-14 10:55:31.923000000
5990,141285,Friends,2025-09-14 10:55:31.923000000
5991,141286,Friends,2025-09-14 10:55:31.923000000
5992,141288,Family,2025-09-14 10:55:31.923000000
5993,141288,Friends,2025-09-14 10:55:31.923000000
5994,141289,Family,2025-09-14 10:55:31.923000000
5995,141289,Friends,2025-09-14 10:55:31.923000000
5996,141290,Colleagues / Business partner,2025-09-14 10:55:31.923000000
5997,141290,Friends,2025-09-14 10:55:31.923000000
5998,141290,Family,2025-09-14 10:55:31.923000000
5999,141290,Alone,2025-09-14 10:55:31.923000000
6000,141291,Friends,2025-09-14 10:55:31.923000000
6001,141291,Alone,2025-09-14 10:55:31.923000000
6002,141291,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6003,141292,Friends,2025-09-14 10:55:31.923000000
6004,141292,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
6005,141292,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6006,141292,Family,2025-09-14 10:55:31.923000000
6007,141293,Friends,2025-09-14 10:55:31.923000000
6008,141293,Family,2025-09-14 10:55:31.923000000
6009,141294,Friends,2025-09-14 10:55:31.923000000
6010,141294,Family,2025-09-14 10:55:31.923000000
6011,141296,Friends,2025-09-14 10:55:31.923000000
6012,141296,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6013,141297,Friends,2025-09-14 10:55:31.923000000
6014,141298,Alone,2025-09-14 10:55:31.923000000
6015,141299,Family,2025-09-14 10:55:31.923000000
6016,141299,Friends,2025-09-14 10:55:31.923000000
6017,141300,Family,2025-09-14 10:55:31.923000000
6018,141300,Friends,2025-09-14 10:55:31.923000000
6019,141301,Friends,2025-09-14 10:55:31.923000000
6020,141302,Friends,2025-09-14 10:55:31.923000000
6021,141303,Family,2025-09-14 10:55:31.923000000
6022,141303,Friends,2025-09-14 10:55:31.923000000
6023,141305,Family,2025-09-14 10:55:31.923000000
6024,141305,Alone,2025-09-14 10:55:31.923000000
6025,141306,Family,2025-09-14 10:55:31.923000000
6026,141306,Friends,2025-09-14 10:55:31.923000000
6027,141307,Alone,2025-09-14 10:55:31.923000000
6028,141308,Alone,2025-09-14 10:55:31.923000000
6029,141309,Friends,2025-09-14 10:55:31.923000000
6030,141310,Alone,2025-09-14 10:55:31.923000000
6031,141310,Friends,2025-09-14 10:55:31.923000000
6032,141312,Friends,2025-09-14 10:55:31.923000000
6033,141313,Family,2025-09-14 10:55:31.923000000
6034,141313,Friends,2025-09-14 10:55:31.923000000
6035,141317,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6036,141329,Friends,2025-09-14 10:55:31.923000000
6037,141400,Family,2025-09-14 10:55:31.923000000
6038,141400,Friends,2025-09-14 10:55:31.923000000
6039,141401,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6040,141401,Friends,2025-09-14 10:55:31.923000000
6041,141432,Friends,2025-09-14 10:55:31.923000000
6042,141436,Friends,2025-09-14 10:55:31.923000000
6043,141437,Friends,2025-09-14 10:55:31.923000000
6044,141472,Family,2025-09-14 10:55:31.923000000
6045,141472,Friends,2025-09-14 10:55:31.923000000
6046,141597,Alone,2025-09-14 10:55:31.923000000
6047,141679,Friends,2025-09-14 10:55:31.923000000
6048,142479,Friends,2025-09-14 10:55:31.923000000
6049,344108,Friends,2025-09-14 10:55:31.923000000
6050,344465,Friends,2025-09-14 10:55:31.923000000
6051,344532,Family,2025-09-14 10:55:31.923000000
6052,344533,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6053,344533,Friends,2025-09-14 10:55:31.923000000
6054,344534,Family,2025-09-14 10:55:31.923000000
6055,344534,Friends,2025-09-14 10:55:31.923000000
6056,344625,Friends,2025-09-14 10:55:31.923000000
6057,344634,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
6058,344634,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6059,344634,Friends,2025-09-14 10:55:31.923000000
6060,344635,Family,2025-09-14 10:55:31.923000000
6061,344635,Friends,2025-09-14 10:55:31.923000000
6062,344636,Family,2025-09-14 10:55:31.923000000
6063,344636,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6064,344636,Friends,2025-09-14 10:55:31.923000000
6065,344638,Family,2025-09-14 10:55:31.923000000
6066,344639,Friends,2025-09-14 10:55:31.923000000
6067,344641,Family,2025-09-14 10:55:31.923000000
6068,344642,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
6069,344643,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
6070,344644,Friends,2025-09-14 10:55:31.923000000
6071,344644,Family,2025-09-14 10:55:31.923000000
6072,345343,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6073,345343,Friends,2025-09-14 10:55:31.923000000
6074,345853,Friends,2025-09-14 10:55:31.923000000
6075,345853,Family,2025-09-14 10:55:31.923000000
6076,345938,Alone,2025-09-14 10:55:31.923000000
6077,345938,Friends,2025-09-14 10:55:31.923000000
6078,346076,Family,2025-09-14 10:55:31.923000000
6079,346249,Friends,2025-09-14 10:55:31.923000000
6080,346359,Friends,2025-09-14 10:55:31.923000000
6081,346366,Family,2025-09-14 10:55:31.923000000
6082,346725,Friends,2025-09-14 10:55:31.923000000
6083,346833,Family,2025-09-14 10:55:31.923000000
6084,346833,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6085,346833,Friends,2025-09-14 10:55:31.923000000
6086,346924,Family,2025-09-14 10:55:31.923000000
6087,346924,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6088,346924,Friends,2025-09-14 10:55:31.923000000
6089,346925,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6090,346925,Friends,2025-09-14 10:55:31.923000000
6091,347591,Family,2025-09-14 10:55:31.923000000
6092,347591,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6093,347592,Family,2025-09-14 10:55:31.923000000
6094,347592,Friends,2025-09-14 10:55:31.923000000
6095,347592,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6096,347593,Family,2025-09-14 10:55:31.923000000
6097,347593,Friends,2025-09-14 10:55:31.923000000
6098,347593,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6099,347594,Family,2025-09-14 10:55:31.923000000
6100,347594,Friends,2025-09-14 10:55:31.923000000
6101,347594,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6102,348220,Friends,2025-09-14 10:55:31.923000000
6103,348221,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6104,348221,Friends,2025-09-14 10:55:31.923000000
6105,348222,Friends,2025-09-14 10:55:31.923000000
6106,348223,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
6107,348223,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6108,348223,Friends,2025-09-14 10:55:31.923000000
6109,348223,Alone,2025-09-14 10:55:31.923000000
6110,348224,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
6111,348224,Friends,2025-09-14 10:55:31.923000000
6112,348224,Family,2025-09-14 10:55:31.923000000
6113,348224,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6114,348225,Friends,2025-09-14 10:55:31.923000000
6115,348226,Family,2025-09-14 10:55:31.923000000
6116,348226,Friends,2025-09-14 10:55:31.923000000
6117,348305,Family,2025-09-14 10:55:31.923000000
6118,348306,Family,2025-09-14 10:55:31.923000000
6119,348307,Alone,2025-09-14 10:55:31.923000000
6120,348308,Family,2025-09-14 10:55:31.923000000
6121,348309,Alone,2025-09-14 10:55:31.923000000
6122,348310,Friends,2025-09-14 10:55:31.923000000
6123,348311,Family,2025-09-14 10:55:31.923000000
6124,348311,Alone,2025-09-14 10:55:31.923000000
6125,348312,Friends,2025-09-14 10:55:31.923000000
6126,348321,Friends,2025-09-14 10:55:31.923000000
6127,348322,Friends,2025-09-14 10:55:31.923000000
6128,348327,Friends,2025-09-14 10:55:31.923000000
6129,348328,Family,2025-09-14 10:55:31.923000000
6130,348328,Friends,2025-09-14 10:55:31.923000000
6131,348398,Friends,2025-09-14 10:55:31.923000000
6132,348399,Family,2025-09-14 10:55:31.923000000
6133,348399,Friends,2025-09-14 10:55:31.923000000
6134,348400,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6135,348400,Friends,2025-09-14 10:55:31.923000000
6136,348401,Friends,2025-09-14 10:55:31.923000000
6137,348403,Friends,2025-09-14 10:55:31.923000000
6138,348403,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6139,349532,Friends,2025-09-14 10:55:31.923000000
6140,349551,Boyfriend / Girlfriend,2025-09-14 10:55:31.923000000
6141,349551,Friends,2025-09-14 10:55:31.923000000
6142,349551,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6143,349552,Family,2025-09-14 10:55:31.923000000
6144,349552,Friends,2025-09-14 10:55:31.923000000
6145,349553,Family,2025-09-14 10:55:31.923000000
6146,349553,Friends,2025-09-14 10:55:31.923000000
6147,349764,Family,2025-09-14 10:55:31.923000000
6148,349764,Friends,2025-09-14 10:55:31.923000000
6149,349874,Friends,2025-09-14 10:55:31.923000000
6150,349874,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6151,349957,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6152,349957,Friends,2025-09-14 10:55:31.923000000
6153,350072,Friends,2025-09-14 10:55:31.923000000
6154,350090,Alone,2025-09-14 10:55:31.923000000
6155,350141,Friends,2025-09-14 10:55:31.923000000
6156,350148,Family,2025-09-14 10:55:31.923000000
6157,350148,Friends,2025-09-14 10:55:31.923000000
6158,350491,Family,2025-09-14 10:55:31.923000000
6159,350491,Friends,2025-09-14 10:55:31.923000000
6160,350576,Family,2025-09-14 10:55:31.923000000
6161,350723,Friends,2025-09-14 10:55:31.923000000
6162,350723,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6163,350822,Colleagues / Business partner,2025-09-14 10:55:31.923000000
6164,350822,Friends,2025-09-14 10:55:31.923000000
6165,351103,Friends,2025-09-14 10:55:31.923000000
6166,351104,Friends,2025-09-14 10:55:31.923000000
6167,351105,Friends,2025-09-14 10:55:31.923000000
6168,351106,Alone,2025-09-14 10:55:31.923000000
